pmid,doi,annee,modele,theme,themes_secondaires,journal,titre,url,fichier
35639428,10.1089/cyber.2021.0354,2022,non_classe,neuro_comportement_cognition,,"Cyberpsychology, behavior and social networking",Individual Differences in a Multidimensional Measure of Compulsive Mobile Phone Use.,https://pubmed.ncbi.nlm.nih.gov/35639428/,non_classe/neuro_comportement_cognition/2022_35639428_individual-differences-in-a-multidimensional-measu.md
36079042,10.3390/jcm11175102,2022,non_classe,neuro_comportement_cognition,,Journal of clinical medicine,MobileSkin: Classification of Skin Lesion Images Acquired Using Mobile Phone-Attached Hand-Held Dermoscopes.,https://pubmed.ncbi.nlm.nih.gov/36079042/,non_classe/neuro_comportement_cognition/2022_36079042_mobileskin-classification-of-skin-lesion-images-ac.md
36262377,10.1155/2022/8489077,2022,non_classe,neuro_comportement_cognition,eeg_sommeil;neurodeveloppement,Occupational therapy international,The Relationship between Mobile Phone Anxiety and Sleep Quality Occupational Therapy in Adolescents and Its Internal Mechanism.,https://pubmed.ncbi.nlm.nih.gov/36262377/,non_classe/neuro_comportement_cognition/2022_36262377_the-relationship-between-mobile-phone-anxiety-and.md
36470201,10.1016/j.jss.2022.11.028,2022,non_classe,neuro_comportement_cognition,,The Journal of surgical research,Recovery After Thyroid and Parathyroid Surgery: How Do Our Patients Really Feel?,https://pubmed.ncbi.nlm.nih.gov/36470201/,non_classe/neuro_comportement_cognition/2022_36470201_recovery-after-thyroid-and-parathyroid-surgery-how.md
33880912,10.3290/j.qi.b1244431,2021,non_classe,neuro_comportement_cognition,eeg_sommeil,"Quintessence international (Berlin, Germany : 1985)","The effect of smartphones on daytime sleepiness, temporomandibular disorders, and bruxism among young adults.",https://pubmed.ncbi.nlm.nih.gov/33880912/,non_classe/neuro_comportement_cognition/2021_33880912_the-effect-of-smartphones-on-daytime-sleepiness-te.md
34188791,10.1155/2021/6698176,2021,non_classe,neuro_comportement_cognition,,Journal of healthcare engineering,DiaMole: Mole Detection and Segmentation Software for Mobile Phone Skin Images.,https://pubmed.ncbi.nlm.nih.gov/34188791/,non_classe/neuro_comportement_cognition/2021_34188791_diamole-mole-detection-and-segmentation-software-f.md
34934638,10.1016/j.scog.2021.100216,2021,non_classe,neuro_comportement_cognition,eeg_sommeil,Schizophrenia research. Cognition,Applying machine learning to smartphone based cognitive and sleep assessments in schizophrenia.,https://pubmed.ncbi.nlm.nih.gov/34934638/,non_classe/neuro_comportement_cognition/2021_34934638_applying-machine-learning-to-smartphone-based-cogn.md
32164235,10.3390/s20051523,2020,non_classe,neuro_comportement_cognition,,"Sensors (Basel, Switzerland)",Motion Assessment for Accelerometric and Heart Rate Cycling Data Analysis.,https://pubmed.ncbi.nlm.nih.gov/32164235/,non_classe/neuro_comportement_cognition/2020_32164235_motion-assessment-for-accelerometric-and-heart-rat.md
32575246,10.1103/PhysRevE.101.052320,2020,non_classe,neuro_comportement_cognition,,Physical review. E,Hearing Euler characteristic of graphs.,https://pubmed.ncbi.nlm.nih.gov/32575246/,non_classe/neuro_comportement_cognition/2020_32575246_hearing-euler-characteristic-of-graphs.md
32996884,10.2196/19880,2020,non_classe,neuro_comportement_cognition,,JMIR human factors,A Novel Auditory-Cognitive Training App for Delaying or Preventing the Onset of Dementia: Participatory Design With Stakeholders.,https://pubmed.ncbi.nlm.nih.gov/32996884/,non_classe/neuro_comportement_cognition/2020_32996884_a-novel-auditory-cognitive-training-app-for-delayi.md
33155995,10.1515/jbcpp-2020-0190,2020,non_classe,neuro_comportement_cognition,eeg_sommeil,Journal of basic and clinical physiology and pharmacology,"Effect of mobile phone usage on cognitive functions, sleep pattern, visuospatial ability in Parkinsons patients; a possible correlation with onset of clinical symptoms.",https://pubmed.ncbi.nlm.nih.gov/33155995/,non_classe/neuro_comportement_cognition/2020_33155995_effect-of-mobile-phone-usage-on-cognitive-function.md
30714943,10.2196/11094,2019,non_classe,neuro_comportement_cognition,cancer,JMIR mHealth and uHealth,Mobile Phone App-Based Pulmonary Rehabilitation for Chemotherapy-Treated Patients With Advanced Lung Cancer: Pilot Study.,https://pubmed.ncbi.nlm.nih.gov/30714943/,non_classe/neuro_comportement_cognition/2019_30714943_mobile-phone-app-based-pulmonary-rehabilitation-fo.md
30526242,10.1177/1557988318816914,2018,non_classe,neuro_comportement_cognition,dosimetrie_exposition;neurodeveloppement,American journal of men's health,Mobile Phone Base Station Tower Settings Adjacent to School Buildings: Impact on Students' Cognitive Health.,https://pubmed.ncbi.nlm.nih.gov/30526242/,non_classe/neuro_comportement_cognition/2018_30526242_mobile-phone-base-station-tower-settings-adjacent.md
28288954,10.2196/mhealth.7073,2017,non_classe,neuro_comportement_cognition,,JMIR mHealth and uHealth,"Content, Usability, and Utilization of Plain Language in Breast Cancer Mobile Phone Apps: A Systematic Analysis.",https://pubmed.ncbi.nlm.nih.gov/28288954/,non_classe/neuro_comportement_cognition/2017_28288954_content-usability-and-utilization-of-plain-languag.md
28556891,10.1111/cdev.12836,2017,non_classe,neuro_comportement_cognition,neurodeveloppement;eeg_sommeil,Child development,Mobile Phones in the Bedroom: Trajectories of Sleep Habits and Subsequent Adolescent Psychosocial Development.,https://pubmed.ncbi.nlm.nih.gov/28556891/,non_classe/neuro_comportement_cognition/2017_28556891_mobile-phones-in-the-bedroom-trajectories-of-sleep.md
28596145,10.2196/mental.5283,2017,non_classe,neuro_comportement_cognition,dosimetrie_exposition,JMIR mental health,Supporting Homework Compliance in Cognitive Behavioural Therapy: Essential Features of Mobile Apps.,https://pubmed.ncbi.nlm.nih.gov/28596145/,non_classe/neuro_comportement_cognition/2017_28596145_supporting-homework-compliance-in-cognitive-behavi.md
28885148,10.1109/TBME.2017.2749371,2017,non_classe,neuro_comportement_cognition,,IEEE transactions on bio-medical engineering,Ultra-Wideband Millimeter-Wave Dielectric Characteristics of Freshly Excised Normal and Malignant Human Skin Tissues.,https://pubmed.ncbi.nlm.nih.gov/28885148/,non_classe/neuro_comportement_cognition/2017_28885148_ultra-wideband-millimeter-wave-dielectric-characte.md
26982446,10.1089/tmj.2015.0263,2016,non_classe,neuro_comportement_cognition,,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,Adult Cancer Patient Recruitment and Enrollment into Cell Phone Text Message Trials.,https://pubmed.ncbi.nlm.nih.gov/26982446/,non_classe/neuro_comportement_cognition/2016_26982446_adult-cancer-patient-recruitment-and-enrollment-in.md
23785684,,2013,non_classe,neuro_comportement_cognition,,Iranian journal of public health,Alterations of visual reaction time and short term memory in military radar personnel.,https://pubmed.ncbi.nlm.nih.gov/23785684/,non_classe/neuro_comportement_cognition/2013_23785684_alterations-of-visual-reaction-time-and-short-term.md
25505755,,2013,non_classe,neuro_comportement_cognition,,Journal of biomedical physics & engineering,Exposure to mobile phone radiation opens new horizons in Alzheimer's disease treatment.,https://pubmed.ncbi.nlm.nih.gov/25505755/,non_classe/neuro_comportement_cognition/2013_25505755_exposure-to-mobile-phone-radiation-opens-new-horiz.md
40682465,10.1111/tmi.70006,2025,non_classe,neurodeveloppement,,Tropical medicine & international health : TM & IH,Women's participation in mobile phone surveys in Mozambique: Findings from a qualitative study.,https://pubmed.ncbi.nlm.nih.gov/40682465/,non_classe/neurodeveloppement/2025_40682465_women-s-participation-in-mobile-phone-surveys-in-m.md
40803397,10.1016/j.envres.2025.122558,2025,non_classe,neurodeveloppement,neuro_comportement_cognition;stress_oxydatif;thermique,Environmental research,"Cardiovascular damage, arrhythmogenesis and overlapping Alzheimer and Parkinson's diseases and TDP-43 pathology start in pediatric and young adult urban populations: Magnetic ultrafine particulate matter and industrial particles with motion behavior play a key role.",https://pubmed.ncbi.nlm.nih.gov/40803397/,non_classe/neurodeveloppement/2025_40803397_cardiovascular-damage-arrhythmogenesis-and-overlap.md
38598037,10.1007/s11033-024-09446-0,2024,non_classe,neurodeveloppement,,Molecular biology reports,Identification of a novel intronic variant of ATP6V0A2 in a Han-Chinese family with cutis laxa.,https://pubmed.ncbi.nlm.nih.gov/38598037/,non_classe/neurodeveloppement/2024_38598037_identification-of-a-novel-intronic-variant-of-atp6.md
36736032,10.1016/j.chiabu.2023.106065,2023,non_classe,neurodeveloppement,eeg_sommeil,Child abuse & neglect,Longitudinal associations between cyber victimization and problematic mobile phone use in adolescents: Disentangling between-person effects from within-person effects.,https://pubmed.ncbi.nlm.nih.gov/36736032/,non_classe/neurodeveloppement/2023_36736032_longitudinal-associations-between-cyber-victimizat.md
35200152,10.2196/32428,2022,non_classe,neurodeveloppement,neuro_comportement_cognition,JMIR formative research,Understanding the Needs of a Mobile Phone-Based Telemonitoring Program for Pregnant Women at High Risk for Pre-Eclampsia: Interpretive Qualitative Description Study.,https://pubmed.ncbi.nlm.nih.gov/35200152/,non_classe/neurodeveloppement/2022_35200152_understanding-the-needs-of-a-mobile-phone-based-te.md
35572316,10.3389/fpsyg.2022.846618,2022,non_classe,neurodeveloppement,,Frontiers in psychology,"Self-Control, Parental Monitoring, and Adolescent Problematic Mobile Phone Use: Testing the Interactive Effect and Its Gender Differences.",https://pubmed.ncbi.nlm.nih.gov/35572316/,non_classe/neurodeveloppement/2022_35572316_self-control-parental-monitoring-and-adolescent-pr.md
35613406,10.1089/cyber.2022.0015,2022,non_classe,neurodeveloppement,neuro_comportement_cognition,"Cyberpsychology, behavior and social networking","Longitudinal Cross-Lagged Analysis Between Mobile Phone Dependence, Friendships, and Depressive Symptoms Among Korean Adolescents.",https://pubmed.ncbi.nlm.nih.gov/35613406/,non_classe/neurodeveloppement/2022_35613406_longitudinal-cross-lagged-analysis-between-mobile.md
35661977,10.1016/j.actpsy.2022.103628,2022,non_classe,neurodeveloppement,,Acta psychologica,The reciprocal relationship between mobile phone dependence and school adaptation in Korean adolescents: Autoregressive cross-lagged modeling.,https://pubmed.ncbi.nlm.nih.gov/35661977/,non_classe/neurodeveloppement/2022_35661977_the-reciprocal-relationship-between-mobile-phone-d.md
35720809,10.3389/fgwh.2022.785194,2022,non_classe,neurodeveloppement,,Frontiers in global women's health,Client Experiences in a Mobile-Phone Counseling Intervention for Enhancing Access to Prevention of Mother To-Child Transmission (PMTCT) Services in Kenya.,https://pubmed.ncbi.nlm.nih.gov/35720809/,non_classe/neurodeveloppement/2022_35720809_client-experiences-in-a-mobile-phone-counseling-in.md
35939413,10.18597/rcog.3821,2022,non_classe,neurodeveloppement,neuro_comportement_cognition,Revista colombiana de obstetricia y ginecologia,"Prevalence of the risk of depression and worry in pregnant women in the context of the COVID-19 pandemic in Antioquia, Colombia, 2020-2021.",https://pubmed.ncbi.nlm.nih.gov/35939413/,non_classe/neurodeveloppement/2022_35939413_prevalence-of-the-risk-of-depression-and-worry-in.md
34444102,10.3390/ijerph18168352,2021,non_classe,neurodeveloppement,neuro_comportement_cognition,International journal of environmental research and public health,Behaviour of Children and Adolescents and the Use of Mobile Phones in Primary Schools in the Czech Republic.,https://pubmed.ncbi.nlm.nih.gov/34444102/,non_classe/neurodeveloppement/2021_34444102_behaviour-of-children-and-adolescents-and-the-use.md
38595745,10.1080/19317611.2021.1918311,2021,non_classe,neurodeveloppement,reproduction,International journal of sexual health : official journal of the World Association for Sexual Health,An Exploratory Study of Current Sources of Adolescent Sexual and Reproductive Health Information in Kenya and Their Limitations: Are Mobile Phone Technologies the Answer?,https://pubmed.ncbi.nlm.nih.gov/38595745/,non_classe/neurodeveloppement/2021_38595745_an-exploratory-study-of-current-sources-of-adolesc.md
31962328,10.1159/000505309,2020,non_classe,neurodeveloppement,,Audiology & neuro-otology,Evaluation of Hearing Thresholds by Using a Mobile Application in Children with Otitis Media with Effusion.,https://pubmed.ncbi.nlm.nih.gov/31962328/,non_classe/neurodeveloppement/2020_31962328_evaluation-of-hearing-thresholds-by-using-a-mobile.md
33023829,10.1016/j.wombi.2020.09.022,2020,non_classe,neurodeveloppement,neuro_comportement_cognition,Women and birth : journal of the Australian College of Midwives,The experiences of pregnant women during the COVID-19 pandemic in Turkey: A qualitative study.,https://pubmed.ncbi.nlm.nih.gov/33023829/,non_classe/neurodeveloppement/2020_33023829_the-experiences-of-pregnant-women-during-the-covid.md
33321744,10.3390/children7120284,2020,non_classe,neurodeveloppement,,"Children (Basel, Switzerland)",Parent Mobile Phone Use in Playgrounds: A Paradox of Convenience.,https://pubmed.ncbi.nlm.nih.gov/33321744/,non_classe/neurodeveloppement/2020_33321744_parent-mobile-phone-use-in-playgrounds-a-paradox-o.md
31349260,10.3233/SHTI190011,2019,non_classe,neurodeveloppement,dosimetrie_exposition,Studies in health technology and informatics,Mobile Phone Applications for Gestational Diabetes Mellitus: Appraisal and Perspectives.,https://pubmed.ncbi.nlm.nih.gov/31349260/,non_classe/neurodeveloppement/2019_31349260_mobile-phone-applications-for-gestational-diabetes.md
31472114,10.1016/j.contraception.2019.08.005,2019,non_classe,neurodeveloppement,,Contraception,Assessing public awareness and use of medical abortion via mobile phone survey in India.,https://pubmed.ncbi.nlm.nih.gov/31472114/,non_classe/neurodeveloppement/2019_31472114_assessing-public-awareness-and-use-of-medical-abor.md
30511537,10.24953/turkjped.2018.03.004,2018,non_classe,neurodeveloppement,eeg_sommeil;neuro_comportement_cognition,The Turkish journal of pediatrics,The influence of media on the sleep quality in adolescents.,https://pubmed.ncbi.nlm.nih.gov/30511537/,non_classe/neurodeveloppement/2018_30511537_the-influence-of-media-on-the-sleep-quality-in-ado.md
29098738,10.1002/humu.23364,2017,non_classe,neurodeveloppement,,Human mutation,Urine-derived podocytes-lineage cells: A promising tool for precision medicine in Alport Syndrome.,https://pubmed.ncbi.nlm.nih.gov/29098738/,non_classe/neurodeveloppement/2017_29098738_urine-derived-podocytes-lineage-cells-a-promising.md
28007360,10.1016/j.sleep.2016.07.007,2016,non_classe,neurodeveloppement,neuro_comportement_cognition;eeg_sommeil,Sleep medicine,"Protective and risk factors associated with adolescent sleep: findings from Australia, Canada, and The Netherlands.",https://pubmed.ncbi.nlm.nih.gov/28007360/,non_classe/neurodeveloppement/2016_28007360_protective-and-risk-factors-associated-with-adoles.md
26444201,10.3109/15368378.2015.1077339,2015,non_classe,neurodeveloppement,cancer;dosimetrie_exposition,Electromagnetic biology and medicine,Protect children from EMF.,https://pubmed.ncbi.nlm.nih.gov/26444201/,non_classe/neurodeveloppement/2015_26444201_protect-children-from-emf.md
19972668,10.1348/026151008x388413,2009,non_classe,neurodeveloppement,,The British journal of developmental psychology,"Remote control, umbilical cord and beyond: the mobile phone as a transitional object.",https://pubmed.ncbi.nlm.nih.gov/19972668/,non_classe/neurodeveloppement/2009_19972668_remote-control-umbilical-cord-and-beyond-the-mobil.md
17063827,10.3727/036012906815844346,2006,non_classe,neurodeveloppement,,Acupuncture & electro-therapeutics research,Microwave propagation on acupuncture channels.,https://pubmed.ncbi.nlm.nih.gov/17063827/,non_classe/neurodeveloppement/2006_17063827_microwave-propagation-on-acupuncture-channels.md
